Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
33,12265425.0000,10.8391,6.0000,-517.3825,NaN,NaN,849.3365,0.3879,0.3824,0.0321,0.1812
34,11936118.0000,12.3756,6.5500,-442.3262,NaN,NaN,243.3946,0.3912,0.2712,0.0139,0.1102
35,11724096.0000,15.1929,7.6000,-639.9675,NaN,NaN,294.8381,0.4522,0.0048,0.0000,0.0000
36,10818765.0000,11.6350,6.5000,-474.0099,NaN,NaN,331.3003,0.4440,0.3498,0.0075,0.1044
37,10644025.0000,10.7757,7.0000,-736.9284,NaN,NaN,271.8172,0.4213,0.2882,0.0064,0.0885
38,10433023.0000,13.9318,5.6000,-729.4935,NaN,NaN,253.2937,0.4095,0.3016,0.0270,0.1453
39,8916984.0000,5.5245,7.0000,-624.1756,NaN,NaN,259.0631,0.4595,0.2900,0.0087,0.1147
40,8818401.0000,10.4761,6.1000,-1054.1806,NaN,NaN,382.3031,0.4612,0.3594,0.0066,0.1335
41,6010906.0000,8.8049,6.9000,-382.3310,NaN,NaN,221.3362,0.4803,0.3749,0.0107,0.1486
42,4985579.0000,7.8173,6.4000,-693.3204,NaN,NaN,402.9528,0.3923,0.2455,0.0035,0.0746
43,4850805.0000,12.2809,3.6000,-1304.5827,NaN,NaN,228.9089,0.2672,0.2857,0.0022,0.0597
44,4346265.0000,11.1411,7.1500,-508.1193,NaN,NaN,237.9802,0.4116,0.2270,0.0047,0.0811
45,3994566.0000,11.6204,7.4000,-415.9905,NaN,NaN,274.8551,0.0066,0.2515,0.0048,0.0800
46,235352.0000,12.3682,4.4000,0.0000,NaN,NaN,116.9742,NaN,0.0000,0.0000,0.0000
47,464.0000,3.5999,6.5000,-989.0444,NaN,NaN,24.7183,0.0109,0.0000,0.0000,0.0000
48,281.0000,3.0567,6.1500,-898.3057,NaN,NaN,11.2304,0.0194,0.0000,0.0000,0.0000
49,112.0000,2.1311,8.5500,-790.9527,NaN,NaN,6.7368,0.0407,0.0000,0.0000,0.0000
50,53.0000,-10811.6776,7.7000,-392.7714,NaN,NaN,6.2284,0.3224,0.0095,0.0000,0.0002
51,9.0000,0.0000,7.6000,-87.6873,NaN,NaN,1.0000,0.0000,0.0000,0.0000,0.0000
52,3.0000,1.0986,7.6000,0.0000,NaN,NaN,1.0000,NaN,NaN,NaN,NaN
53,1.0000,0.0000,8.0500,0.0000,NaN,NaN,1.0000,NaN,NaN,NaN,NaN
54,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
55,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
56,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
57,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
58,0.0000,-Infinity,7.9500,0.0000,NaN,NaN,NaN,0.0000,0.0000,NaN,0.0000
59,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
60,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
61,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
62,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
63,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
64,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
65,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
66,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
67,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
68,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
69,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
70,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
71,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
72,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
73,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
74,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
75,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
76,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
77,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
78,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
79,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
80,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
81,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
82,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
83,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
84,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
85,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
86,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
87,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
88,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
89,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
90,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
91,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
92,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
93,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
94,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
95,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
96,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
97,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
98,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
99,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
100,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
101,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
102,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
103,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
104,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
105,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
106,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
107,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
108,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
109,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
110,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
111,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
112,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
113,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
114,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
115,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
116,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
117,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
118,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
119,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
120,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
121,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
122,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
123,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
124,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
125,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
126,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
127,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
128,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
129,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
130,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
131,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
132,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
133,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
134,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
135,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
136,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
137,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
138,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
139,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
140,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
141,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
142,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
143,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
144,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
145,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
146,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
147,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
148,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
149,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
150,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
151,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
152,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
153,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
154,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
155,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
156,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
157,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
158,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
159,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
160,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
161,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
162,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
163,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
164,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
165,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
166,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
167,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
168,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
169,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
170,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
171,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
172,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
173,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
174,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
175,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
176,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
177,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
178,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
179,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
180,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
181,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
182,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
183,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
184,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
185,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
186,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
187,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
188,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
189,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
190,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
191,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
192,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
193,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
194,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
195,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
196,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
197,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
198,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
199,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
200,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
201,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
202,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
203,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
204,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
205,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
206,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
207,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
208,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
209,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
210,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
211,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
212,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
213,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
214,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
215,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
216,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
217,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
218,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
219,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
220,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
221,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
222,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
223,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
224,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
225,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
226,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
227,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
228,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
229,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
230,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
231,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
232,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
233,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
234,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
235,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
236,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
237,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
238,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
239,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
240,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
241,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
242,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
243,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
244,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
245,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
246,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
247,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
248,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
249,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
250,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
251,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
252,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
253,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
254,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
255,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
256,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
257,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
258,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
259,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
260,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
261,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
262,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
263,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
264,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
265,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
266,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
267,0.0000,NaN,7.9500,0.0000,NaN,NaN,NaN,0.0000,NaN,NaN,NaN
